,Accident Date/Time,Operator Name,Pipeline Location,Pipeline Type,Liquid Type,Liquid Subtype,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,Property Damage Costs,Lost Commodity Costs,Public/Private Property Damage Costs,Emergency Response Costs,Environmental Remediation Costs,Other Costs,All Costs,Time from Incident to Shutdown,Accident after Shutdown,Shutdown Period,Shutdown Period(Log Scaled)
1061,1/1/2013 6:28 AM,COLONIAL PIPELINE CO,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),36.07076,-79.93915,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,131.3,105.9,25.4,NO,NO,YES,1250000.0,2922.0,0.0,200000.0,100000.0,0.0,1552922,0.0,0.0,551880.0,5.741845442557389
1062,1/2/2013 8:45 AM,"KOCH PIPELINE COMPANY, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,None,45.143056,-92.999245,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.48,0.48,0.0,NO,NO,NO,0.0,44.0,0.0,66874.0,0.0,0.0,66918,0.0,0.0,0.0,0.0
1063,1/2/2013 9:30 AM,PLANTATION PIPE LINE CO,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",33.698451,-85.13932,CORROSION,EXTERNAL,5.95,5.95,0.0,NO,NO,NA,6500.0,300.0,0.0,3000.0,0.0,0.0,9800,0.0,0.0,0.0,0.0
1064,1/2/2013 11:44 AM,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,None,33.87367,-100.08678,CORROSION,EXTERNAL,2.0,0.0,2.0,NO,NO,YES,31500.0,179.0,0.0,4000.0,1629.0,0.0,37308,180.0,0.0,194880.0,5.289769499469651
1065,1/4/2013 11:05 PM,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),40.3196,-76.0431,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,12.5,12.5,0.0,NO,NO,YES,10000.0,1400.0,0.0,84000.0,130000.0,0.0,225400,0.0,0.0,86100.0,4.9350081954950005
1066,1/7/2013 6:30 AM,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",ONSHORE,ABOVEGROUND,CRUDE OIL,None,37.061114,-95.576738,ALL OTHER CAUSES,MISCELLANEOUS,0.24,0.24,0.0,NO,NO,NA,65000.0,23.0,0.0,35000.0,500.0,0.0,100523,0.0,0.0,0.0,0.0
1067,1/7/2013 1:30 PM,ENBRIDGE PIPELINES (OZARK) L.L.C.,ONSHORE,ABOVEGROUND,CRUDE OIL,None,35.95885,-96.75655,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,1.0,1.0,0.0,NO,NO,NO,1500.0,0.0,0.0,0.0,0.0,0.0,1500,0.0,0.0,0.0,0.0
1068,1/7/2013 6:00 PM,SUNOCO PIPELINE L.P.,ONSHORE,ABOVEGROUND,CRUDE OIL,None,30.94062,-94.40307,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,10.0,0.0,10.0,NO,NO,YES,2000.0,897.0,0.0,33632.0,8500.0,0.0,45029,0.0,0.0,169200.0,5.228402925447677
1069,1/8/2013 9:57 AM,"SFPP, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",38.569474,-121.522658,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.22,0.22,0.0,NO,NO,YES,100.0,29.0,0.0,2000.0,300.0,0.0,2429,720.0,0.0,13920.0,4.14367043347016
1070,1/8/2013 4:30 PM,COLONIAL PIPELINE CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",33.42163,-86.28629,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.2,0.2,0.0,NO,NO,NO,5000.0,40.0,0.0,1500.0,3500.0,0.0,10040,0.0,0.0,0.0,0.0
1071,1/8/2013 10:00 PM,"MAGELLAN TERMINALS HOLDINGS, LP",ONSHORE,TANK,CRUDE OIL,None,35.94607,-96.74874,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,4.0,4.0,0.0,NO,NO,NO,133500.0,0.0,0.0,2500.0,0.0,0.0,136000,0.0,0.0,0.0,0.0
1072,1/10/2013 6:22 AM,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),41.41355,-93.62581,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.24,0.24,0.0,NO,NO,NO,121000.0,28.0,5000.0,1000.0,5000.0,24000.0,156028,0.0,0.0,0.0,0.0
1073,1/10/2013 8:30 PM,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ANHYDROUS AMMONIA,32.70298,-92.54888,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,3.68,3.68,0.0,NO,NO,NO,5000.0,20.0,0.0,10000.0,0.0,0.0,15020,0.0,0.0,0.0,0.0
1074,1/11/2013 12:05 AM,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,None,31.531786,-96.185508,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,1.5,0.0,1.5,NO,NO,NA,500.0,200.0,0.0,0.0,5000.0,0.0,5700,0.0,0.0,0.0,0.0
1075,1/11/2013 8:00 AM,MOBIL CHEMICAL CO,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ETHYLENE,30.066112,-93.820278,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.2,0.0,0.2,NO,NO,NO,0.0,100.0,0.0,25000.0,0.0,0.0,25100,0.0,0.0,0.0,0.0
1076,1/11/2013 7:58 PM,MARATHON PIPE LINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,None,40.513477,-84.953281,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,2.2,2.2,0.0,NO,NO,NO,5420.0,200.0,0.0,19180.0,40573.0,0.0,65373,0.0,0.0,0.0,0.0
1077,1/13/2013 8:29 PM,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,None,35.940158,-96.747808,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,1.0,1.0,0.0,NO,NO,NA,3500.0,100.0,0.0,0.0,3000.0,0.0,6600,0.0,0.0,0.0,0.0
1078,1/14/2013 3:30 PM,PHILLIPS 66 PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,None,35.097214,-119.3917,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.71,0.71,0.0,NO,NO,NO,1700.0,65.0,0.0,500.0,0.0,0.0,2265,0.0,0.0,0.0,0.0
1079,1/15/2013 8:00 PM,MID - VALLEY PIPELINE CO,ONSHORE,ABOVEGROUND,CRUDE OIL,None,32.87476,-91.05339,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,0.24,0.21,0.03,NO,NO,NO,0.0,0.0,0.0,1800.0,3000.0,0.0,4800,0.0,0.0,0.0,0.0
1080,1/17/2013 9:15 AM,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),29.792012,-95.282365,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.7,0.7,0.0,NO,NO,NO,400.0,0.0,0.0,380.0,0.0,0.0,780,0.0,0.0,0.0,0.0
1081,1/17/2013 1:45 PM,"ROADRUNNER PIPELINE, L.L.C.",ONSHORE,ABOVEGROUND,CRUDE OIL,None,33.24455,-102.26934,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.12,0.0,0.12,NO,NO,NO,1530.0,11.0,0.0,1020.0,430.0,0.0,2991,0.0,0.0,0.0,0.0
1082,1/17/2013 2:00 PM,JAYHAWK PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,None,38.7919,-99.6332,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,391.8,350.0,41.8,NO,NO,YES,1000.0,3570.0,500.0,9670.0,7500.0,1300.0,23540,240.0,0.0,21360.0,4.32962158001926
1083,1/17/2013 4:00 PM,"DELEK LOGISTICS OPERATING, LLC.",ONSHORE,UNDERGROUND,CRUDE OIL,None,33.251978,-92.640564,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",31.2,30.0,1.2,NO,NO,YES,7500.0,3100.0,0.0,3600.0,8000.0,0.0,22200,0.0,0.0,234180.0,5.369551656193694
1084,1/18/2013 4:30 AM,PHILLIPS 66 PIPELINE LLC,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),35.726944,-101.354167,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,97.52,0.0,97.52,NO,NO,YES,13000.0,5000.0,0.0,12000.0,0.0,0.0,30000,0.0,0.0,109800.0,5.040606295419212
1085,1/21/2013 2:20 AM,MARATHON PIPE LINE LLC,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),38.205021,-85.84991,INCORRECT OPERATION,INCORRECT EQUIPMENT,0.3,0.3,0.0,NO,NO,NO,0.0,40.0,0.0,1900.0,500.0,0.0,2440,0.0,0.0,0.0,0.0
1086,1/21/2013 2:15 PM,"GENESIS PIPELINE USA, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,None,31.41808,-87.40189,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,1.0,1.0,0.0,NO,NO,YES,400.0,100.0,0.0,1000.0,9000.0,0.0,10500,300.0,0.0,84780.0,4.928298534807345
1087,1/21/2013 2:40 PM,ROSE ROCK MIDSTREAM L.P.,ONSHORE,ABOVEGROUND,CRUDE OIL,None,38.09347,-98.58167,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,1.0,0.0,1.0,NO,NO,YES,300.0,100.0,0.0,0.0,1145.0,0.0,1545,60.0,0.0,4440.0,3.647480773173676
1088,1/21/2013 9:00 PM,WEST TEXAS GULF PIPELINE CO,ONSHORE,ABOVEGROUND,CRUDE OIL,None,32.48128,-94.83778,INCORRECT OPERATION,OTHER INCORRECT OPERATION,2.0,0.0,2.0,NO,NO,YES,0.0,184.0,0.0,750.0,1774.0,0.0,2708,0.0,0.0,7200.0,3.8573928109209015
1089,1/22/2013 11:00 AM,KINDER MORGAN PIPELINES (USA) INC,ONSHORE,ABOVEGROUND,CRUDE OIL,None,45.479889,-108.852723,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.3,0.3,0.0,NO,NO,NO,100.0,38.0,0.0,4800.0,500.0,0.0,5438,0.0,0.0,0.0,0.0
1090,1/22/2013 11:00 AM,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),45.89341,-95.3928,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.2,0.2,0.0,NO,NO,NO,3700.0,17.0,0.0,700.0,1000.0,0.0,5417,0.0,0.0,0.0,0.0
1091,1/23/2013 10:00 AM,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,UNDERGROUND,CRUDE OIL,None,34.245072,-97.947953,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,3.0,0.0,3.0,NO,NO,NA,0.0,250.0,0.0,5000.0,20000.0,0.0,25250,0.0,0.0,0.0,0.0
1092,1/24/2013 11:00 AM,MID - VALLEY PIPELINE CO,ONSHORE,UNDERGROUND,CRUDE OIL,None,36.03403,-87.94348,NATURAL FORCE DAMAGE,TEMPERATURE,0.67,0.52,0.15,NO,NO,YES,0.0,0.0,0.0,12000.0,33000.0,0.0,45000,11520.0,0.0,5940.0,3.773859552376687
1093,1/24/2013 12:00 PM,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),38.91689,-95.68922,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,2.38,2.38,0.0,NO,NO,NO,27200.0,285.0,0.0,2800.0,10000.0,0.0,40285,0.0,0.0,0.0,0.0
1094,1/24/2013 4:45 PM,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,None,32.54948,-98.71181,CORROSION,INTERNAL,350.0,120.0,230.0,NO,NO,YES,20000.0,21275.0,500.0,16400.0,604592.0,71901.0,734668,0.0,1.0,143810.13785550077,5.157792522499351
1095,1/24/2013 8:29 PM,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,None,34.07083,-97.944108,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,12.0,12.0,0.0,NO,NO,NO,35000.0,1200.0,0.0,3000.0,17000.0,0.0,56200,0.0,0.0,0.0,0.0
1096,1/26/2013 12:00 PM,ENBRIDGE PIPELINES (NORTH DAKOTA) LLC,ONSHORE,UNDERGROUND,CRUDE OIL,None,48.27904,-99.30399,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,0.24,0.24,0.0,NO,NO,YES,110500.0,25.0,0.0,10900.0,37509.0,0.0,158934,480.0,0.0,57720.0,4.7613338465157025
1097,1/27/2013 2:00 PM,"KINDER MORGAN LIQUID TERMINALS, LLC",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),40.52243,-74.25384,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.48,0.48,0.0,NO,NO,YES,100000.0,500.0,0.0,0.0,20000.0,0.0,120500,300.0,0.0,45306.288307678355,4.65616806994229
1098,1/28/2013 12:42 PM,CHEVRON PIPE LINE CO,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",43.6067,-116.249,NATURAL FORCE DAMAGE,TEMPERATURE,15.0,13.0,2.0,NO,NO,NO,61307.0,0.0,0.0,162952.0,0.0,0.0,224259,0.0,0.0,0.0,0.0
1099,1/29/2013 7:50 AM,MOBIL CORP,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",(LCO) LIGHT CYCLE OIL,30.03188,-94.06856,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",20.0,20.0,0.0,NO,NO,YES,30000.0,2000.0,0.0,50000.0,170000.0,0.0,252000,1500.0,0.0,1403100.0,6.1470889341530235
1100,1/29/2013 10:30 AM,"KINDER MORGAN LIQUID TERMINALS, LLC",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),40.585479,-74.213579,NATURAL FORCE DAMAGE,TEMPERATURE,4.0,4.0,0.0,NO,NO,YES,4000.0,40.0,0.0,0.0,30000.0,0.0,34040,0.0,0.0,16080.0,4.2063130519359575
1101,1/29/2013 1:50 PM,JAYHAWK PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,None,37.6159,-99.1262,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,14.7,6.0,8.7,NO,NO,YES,500.0,696.0,0.0,3500.0,2500.0,1500.0,8696,300.0,0.0,17400.0,4.240574207018384
1102,1/29/2013 2:00 PM,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,None,32.813,-104.061182,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,20.0,2.0,18.0,NO,NO,YES,0.0,1900.0,0.0,7500.0,7500.0,0.0,16900,0.0,0.0,100800.0,5.0034648405651385
1103,1/30/2013 12:05 AM,ENBRIDGE PIPELINES (TOLEDO) INC,ONSHORE,ABOVEGROUND,CRUDE OIL,None,42.06139,-83.83167,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.24,0.24,0.0,NO,NO,YES,6000.0,0.0,0.0,50000.0,25000.0,0.0,81000,0.0,0.0,3060.0,3.4858633295973345
1104,1/30/2013 9:15 AM,KINDER MORGAN CO2 CO. LP,ONSHORE,ABOVEGROUND,CO2 (CARBON DIOXIDE),None,32.86057,-100.93178,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,4.83,0.0,4.83,NO,NO,YES,2000.0,75.0,0.0,1440.0,0.0,4000.0,7515,4500.0,0.0,194400.0,5.288698494609623
1105,1/31/2013 6:30 AM,PLANTATION PIPE LINE CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",38.73302,-77.19229,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,0.79,0.79,0.0,NO,NO,NA,0.0,100.0,0.0,20000.0,0.0,0.0,20100,0.0,0.0,0.0,0.0
1106,1/31/2013 7:15 AM,"MAGELLAN AMMONIA PIPELINE, L.P.",ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ANHYDROUS AMMONIA,42.87907,-94.08965,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.45,0.0,0.45,NO,NO,YES,3000.0,600.0,0.0,500.0,3000.0,0.0,7100,0.0,0.0,349680.0,5.543672035456719
1107,1/31/2013 10:00 AM,MARATHON PIPE LINE LLC,ONSHORE,UNDERGROUND,CRUDE OIL,None,38.923554,-88.385636,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR,0.0,0.0,0.0,YES,NO,YES,13000.0,0.0,0.0,200000.0,0.0,0.0,213000,300.0,0.0,165540.0,5.218905574356668
1108,2/3/2013 5:15 PM,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,None,32.70141,-98.84219,CORROSION,INTERNAL,25.0,0.0,25.0,NO,NO,NO,20000.0,2356.0,12500.0,5400.0,75206.0,0.0,115462,0.0,0.0,0.0,0.0
1109,2/4/2013 4:50 AM,"KINDER MORGAN LIQUID TERMINALS, LLC",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",40.52243,-74.25384,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,1100.0,1100.0,0.0,NO,NO,YES,450000.0,185000.0,0.0,0.0,150000.0,0.0,785000,300.0,0.0,2887500.0,6.46052214330519
1110,2/4/2013 2:30 PM,EXXONMOBIL PIPELINE CO,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",29.708617,-95.1625,CORROSION,EXTERNAL,0.74,0.74,0.0,NO,NO,NO,100.0,100.0,0.0,0.0,15000.0,0.0,15200,0.0,0.0,0.0,0.0
1111,2/5/2013 10:20 AM,PHILLIPS 66 PIPELINE LLC,ONSHORE,UNDERGROUND,CRUDE OIL,None,31.931914,-102.580805,CORROSION,EXTERNAL,8.5,8.5,0.0,NO,NO,YES,15000.0,850.0,0.0,0.0,5000.0,0.0,20850,0.0,0.0,24000.0,4.380229336938037
1112,2/5/2013 1:30 PM,SUNOCO PIPELINE L.P.,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),29.9807,-94.06,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.36,0.0,0.36,NO,NO,NO,0.0,45.0,0.0,0.0,540.0,0.0,585,0.0,0.0,0.0,0.0
1113,2/5/2013 3:00 PM,"PLAINS PIPELINE, L.P.",ONSHORE,UNDERGROUND,CRUDE OIL,None,31.96551,-89.24499,CORROSION,INTERNAL,122.0,122.0,0.0,NO,NO,YES,150000.0,3500.0,0.0,4924000.0,123653.0,0.0,5201153,0.0,1.0,143810.13785550077,5.157792522499351
1114,2/5/2013 5:50 PM,ENERGY TRANSFER COMPANY,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),29.8279,-94.9438,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,9.0,0.0,9.0,NO,NO,NO,278154.0,405.0,0.0,0.0,0.0,0.0,278559,0.0,0.0,0.0,0.0
1115,2/6/2013 12:00 PM,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,None,32.56273,-98.7191,CORROSION,INTERNAL,25.0,0.0,25.0,NO,NO,NO,20000.0,2325.0,300.0,0.0,141348.0,0.0,163973,0.0,0.0,0.0,0.0
1116,2/7/2013 2:15 PM,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,None,30.92773,-94.54854,CORROSION,INTERNAL,3.0,1.0,2.0,NO,NO,NO,20000.0,185.0,0.0,16904.0,0.0,0.0,37089,0.0,0.0,0.0,0.0
1117,2/7/2013 3:32 PM,"PLAINS PIPELINE, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,None,41.6877778,-107.98,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,15.0,15.0,0.0,NO,NO,NO,20400.0,1104.0,0.0,1875.0,3000.0,0.0,26379,0.0,0.0,0.0,0.0
1118,2/8/2013 11:05 AM,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,None,30.92696,-94.55099,CORROSION,INTERNAL,7.0,6.5,0.5,NO,NO,NO,20000.0,46.0,0.0,115000.0,135000.0,0.0,270046,0.0,0.0,0.0,0.0
1119,2/8/2013 11:30 PM,"KINDER MORGAN LIQUID TERMINALS, LLC",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),40.585479,-74.213579,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,2.0,2.0,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,30000.0,0.0,30000,0.0,0.0,34200.0,4.534038804539547
1120,2/9/2013 1:00 PM,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,None,32.61094,-98.7683,CORROSION,INTERNAL,15.0,2.0,13.0,NO,NO,NO,20000.0,1199.0,0.0,0.0,96699.0,0.0,117898,0.0,0.0,0.0,0.0
1121,2/11/2013 10:39 AM,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,None,33.83017,-96.445621,CORROSION,INTERNAL,0.25,0.25,0.0,NO,NO,YES,31000.0,25.0,0.0,0.0,15000.0,14000.0,60025,660.0,0.0,421800.0,5.625107605024063
1122,2/12/2013 11:30 AM,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),40.002304,-97.632707,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.48,0.0,0.48,NO,NO,YES,2048.0,70.0,0.0,0.0,34500.0,0.0,36618,1800.0,0.0,79200.0,4.898730665071061
1123,2/12/2013 4:15 PM,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),45.722409,-94.973972,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,5.95,5.95,0.0,NO,NO,YES,50.0,900.0,0.0,40000.0,7000.0,0.0,47950,0.0,0.0,62700.0,4.797274467322242
1124,2/13/2013 8:10 AM,PHILLIPS 66 PIPELINE LLC,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),37.188347,-93.783194,CORROSION,EXTERNAL,53.3,37.8,15.5,NO,NO,YES,10000.0,7757.0,5000.0,20000.0,131112.0,0.0,173869,0.0,0.0,114600.0,5.0591884072700015
1125,2/13/2013 1:00 PM,MARATHON PIPE LINE LLC,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",BUTANE,29.69373658,-95.03284979,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,3.4,0.0,3.4,NO,NO,NO,140000.0,5513.0,0.0,0.0,0.0,0.0,145513,0.0,0.0,0.0,0.0
1126,2/13/2013 2:00 PM,MARATHON PIPE LINE LLC,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",BUTANE,29.62333683,-95.05727158,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0.3,0.0,0.3,NO,NO,NO,115000.0,4463.0,0.0,0.0,0.0,0.0,119463,0.0,0.0,0.0,0.0
1127,2/14/2013 10:46 AM,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,None,30.1458,-94.4014,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,0.3,0.0,0.3,NO,NO,YES,29267.0,30.0,0.0,4075.0,4825.0,0.0,38197,0.0,0.0,794220.0,5.899941366061465
